cdrRecordType,globalCallID_callManagerId,globalCallID_callId,origLegCallIdentifier,dateTimeOrigination,origNodeId,origSpan,origIpAddr,callingPartyNumber,callingPartyUnicodeLoginUserID,origCause_location,origCause_value,origPrecedenceLevel,origMediaTransportAddress_IP,origMediaTransportAddress_Port,origMediaCap_payloadCapability,origMediaCap_maxFramesPerPacket,origMediaCap_g723BitRate,origVideoCap_Codec,origVideoCap_Bandwidth,origVideoCap_Resolution,origVideoTransportAddress_IP,origVideoTransportAddress_Port,origRSVPAudioStat,origRSVPVideoStat,destLegIdentifier,destNodeId,destSpan,destIpAddr,originalCalledPartyNumber,finalCalledPartyNumber,finalCalledPartyUnicodeLoginUserID,destCause_location,destCause_value,destPrecedenceLevel,destMediaTransportAddress_IP,destMediaTransportAddress_Port,destMediaCap_payloadCapability,destMediaCap_maxFramesPerPacket,destMediaCap_g723BitRate,destVideoCap_Codec,destVideoCap_Bandwidth,destVideoCap_Resolution,destVideoTransportAddress_IP,destVideoTransportAddress_Port,destRSVPAudioStat,destRSVPVideoStat,dateTimeConnect,dateTimeDisconnect,lastRedirectDn,pkid,originalCalledPartyNumberPartition,callingPartyNumberPartition,finalCalledPartyNumberPartition,lastRedirectDnPartition,duration,origDeviceName,destDeviceName,origCallTerminationOnBehalfOf,destCallTerminationOnBehalfOf,origCalledPartyRedirectOnBehalfOf,lastRedirectRedirectOnBehalfOf,origCalledPartyRedirectReason,lastRedirectRedirectReason,destConversationId,globalCallId_ClusterID,joinOnBehalfOf,comment,authCodeDescription,authorizationLevel,clientMatterCode,origDTMFMethod,destDTMFMethod,callSecuredStatus,origConversationId,origMediaCap_Bandwidth,destMediaCap_Bandwidth,authorizationCodeValue,outpulsedCallingPartyNumber,outpulsedCalledPartyNumber,origIpv4v6Addr,destIpv4v6Addr,origVideoCap_Codec_Channel2,origVideoCap_Bandwidth_Channel2,origVideoCap_Resolution_Channel2,origVideoTransportAddress_IP_Channel2,origVideoTransportAddress_Port_Channel2,origVideoChannel_Role_Channel2,destVideoCap_Codec_Channel2,destVideoCap_Bandwidth_Channel2,destVideoCap_Resolution_Channel2,destVideoTransportAddress_IP_Channel2,destVideoTransportAddress_Port_Channel2,destVideoChannel_Role_Channel2,incomingProtocolID,incomingProtocolCallRef,outgoingProtocolID,outgoingProtocolCallRef,currentRoutingReason,origRoutingReason,lastRedirectingRoutingReason,huntPilotDN,huntPilotPartition,calledPartyPatternUsage,outpulsedOriginalCalledPartyNumber,outpulsedLastRedirectingNumber,wasCallQueued,totalWaitTimeInQueue,callingPartyNumber_uri,originalCalledPartyNumber_uri,finalCalledPartyNumber_uri,lastRedirectDn_uri,mobileCallingPartyNumber,finalMobileCalledPartyNumber,origMobileDeviceName,destMobileDeviceName,origMobileCallDuration,destMobileCallDuration,mobileCallType,originalCalledPartyPattern,finalCalledPartyPattern,lastRedirectingPartyPattern,huntPilotPattern
1,2,16552,34569620,1771458204,2,0,1216811274,014,\ ,0,16,4,1216811274,27820,90,20,0,0,0,0,0,0,0,0,34569621,2,0,1502023946,180,180,\ ,0,0,4,1502023946,20170,90,20,0,0,0,0,0,0,0,0,1771458208,1771458220,180,10375417-c118-418c-9938-d416b72a8d43,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,12,SEP6CD6E3C76731,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.72,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16553,34569622,1771464131,2,0,1216811274,014,\ ,0,0,4,1216811274,18812,90,20,0,0,0,0,0,0,0,0,34569623,2,0,1502023946,180,180,\ ,0,16,4,1502023946,17394,90,20,0,0,0,0,0,0,0,0,1771464134,1771464176,180,296491c2-f42d-4812-8ff6-b7027c9f2858,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,42,SEP6CD6E3C76731,SEP24D79C77642A,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.72,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16555,34569626,1771467332,2,0,1485246730,047,\ ,0,16,4,1485246730,31774,90,20,0,0,0,0,0,0,0,0,34569627,2,0,1502023946,180,180,\ ,0,0,4,1502023946,28802,90,20,0,0,0,0,0,0,0,0,1771467337,1771467446,180,d22d1e5d-0cfc-4195-a852-e99e6b00d43c,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,109,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16558,34569630,1771468699,2,0,1468469514,011,\ ,0,16,4,1468469514,24516,90,20,0,0,0,0,0,0,0,0,34569631,2,0,1502023946,180,180,\ ,0,0,4,1502023946,29472,90,20,0,0,0,0,0,0,0,0,1771468708,1771468759,180,7af4aac9-b5d8-490e-bd9d-900876651ff0,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,51,SEP24D79C776479,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.87,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,011@vviphouse.com,,,,,,,,0,0,0,180,180,180,
1,2,16559,34569632,1771468791,2,0,1468469514,011,\ ,0,16,4,1468469514,30518,90,20,0,0,0,0,0,0,0,0,34569633,2,0,1502023946,180,180,\ ,0,0,4,1502023946,26720,90,20,0,0,0,0,0,0,0,0,1771468796,1771468804,180,16bae43f-c008-4dfb-8f57-505125346f18,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,8,SEP24D79C776479,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.87,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,011@vviphouse.com,,,,,,,,0,0,0,180,180,180,
1,2,16561,34569635,1771468821,2,0,1485246730,047,\ ,0,0,4,1485246730,30252,90,20,0,0,0,0,0,0,0,0,34569636,2,0,1502023946,180,180,\ ,0,16,4,1502023946,24940,90,20,0,0,0,0,0,0,0,0,1771468824,1771468849,180,838e8481-6083-4d69-9808-a8319702137a,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,25,SEP6CD6E3C767A8,SEP24D79C77642A,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16562,34569637,1771469093,2,0,310841610,182,\ ,0,0,4,310841610,19984,90,20,0,0,0,0,0,0,0,0,34569638,2,0,1502023946,180,180,\ ,0,16,4,1502023946,23724,90,20,0,0,0,0,0,0,0,0,1771469097,1771469117,180,bdd6f384-a107-46a8-a4a2-8e81b83fd709,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,20,SEP24D79C776533,SEP24D79C77642A,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.18,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16563,34569639,1771469821,2,0,1502023946,180,\ ,0,0,4,1502023946,23238,90,20,0,0,0,0,0,0,0,0,34569640,2,0,1485246730,047,047,\ ,0,16,4,1485246730,26642,90,20,0,0,0,0,0,0,0,0,1771469826,1771469834,047,5fb841a4-e142-4959-8b92-ec73f9821438,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,8,SEP24D79C77642A,SEP6CD6E3C767A8,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.88,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,047,047,047,
1,2,16564,34569641,1771469983,2,0,1485246730,047,\ ,0,16,4,1485246730,23658,90,20,0,0,0,0,0,0,0,0,34569642,2,0,1502023946,180,180,\ ,0,0,4,1502023946,26078,90,20,0,0,0,0,0,0,0,0,1771469985,1771470027,180,ee198add-fcf3-4ceb-bda2-663af8fa71e9,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,42,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16565,34569643,1771471921,2,0,1502023946,180,\ ,0,16,4,1502023946,29106,90,20,0,0,0,0,0,0,0,0,34569644,2,0,310841610,182,182,\ ,0,0,4,310841610,30070,90,20,0,0,0,0,0,0,0,0,1771471930,1771471950,182,f96143bb-3a27-42eb-a77b-2a03200cd649,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,20,SEP24D79C77642A,SEP24D79C776533,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,182,182,182,
1,2,16568,34569647,1771474841,2,0,1485246730,047,\ ,0,16,4,1485246730,27148,90,20,0,0,0,0,0,0,0,0,34569648,2,0,1502023946,180,180,\ ,0,0,4,1502023946,27194,90,20,0,0,0,0,0,0,0,0,1771474845,1771474868,180,db7c9f19-fbb0-4388-8eb0-648186534fa5,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,23,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16569,34569649,1771475271,2,0,1485246730,047,\ ,0,16,4,1485246730,31994,90,20,0,0,0,0,0,0,0,0,34569650,2,0,1502023946,180,180,\ ,0,0,4,1502023946,18166,90,20,0,0,0,0,0,0,0,0,1771475276,1771475333,180,273d9610-7c08-4aa7-a0c5-0f610b58f434,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,57,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16572,34569655,1771476861,2,0,1502023946,180,\ ,0,0,4,1502023946,29316,90,20,0,0,0,0,0,0,0,0,34569656,2,0,1485246730,047,047,\ ,0,16,4,1485246730,28964,90,20,0,0,0,0,0,0,0,0,1771476873,1771476923,047,ea33bd3e-03bd-41a0-a665-4121118c3f2f,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,50,SEP24D79C77642A,SEP6CD6E3C767A8,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.88,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,047,047,047,
1,2,16574,34569658,1771478334,2,0,1485246730,047,\ ,0,16,4,1485246730,27464,90,20,0,0,0,0,0,0,0,0,34569659,2,0,1502023946,180,180,\ ,0,0,4,1502023946,30482,90,20,0,0,0,0,0,0,0,0,1771478337,1771478460,180,90c84301-0d16-4a5e-9cb2-22d27b24ecb0,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,123,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16575,34569660,1771480641,2,0,1485246730,047,\ ,0,16,4,1485246730,27970,90,20,0,0,0,0,0,0,0,0,34569661,2,0,1502023946,180,180,\ ,0,0,4,1502023946,31688,90,20,0,0,0,0,0,0,0,0,1771480644,1771480901,180,57354059-bc51-461d-a566-be096fcdeda5,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,257,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16576,34569662,1771480882,2,0,1216811274,014,\ ,0,16,4,1216811274,30484,90,20,0,0,0,0,0,0,0,0,34569663,2,0,1502023946,180,180,\ ,0,0,4,1502023946,19648,90,20,0,0,0,0,0,0,0,0,1771480901,1771480924,180,de09d129-9ce4-4541-ac7c-e1fac5908b88,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,23,SEP6CD6E3C76731,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.72,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16578,34569665,1771481632,2,0,1451692298,020,\ ,0,0,4,1451692298,25688,90,20,0,0,0,0,0,0,0,0,34569666,2,0,1502023946,180,180,\ ,0,16,4,1502023946,27008,90,20,0,0,0,0,0,0,0,0,1771481636,1771481683,180,87573418-b81f-4aed-82b4-d082b930644e,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,47,SEP24D79C777385,SEP24D79C77642A,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.86,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16581,34569671,1771488686,2,0,1216811274,014,\ ,0,16,4,1216811274,31412,90,20,0,0,0,0,0,0,0,0,34569672,2,0,1502023946,180,180,\ ,0,0,4,1502023946,17596,90,20,0,0,0,0,0,0,0,0,1771488689,1771488713,180,ad6ca4dc-166d-4f95-a073-4888a2f64567,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,24,SEP6CD6E3C76731,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.72,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16582,34569673,1771488773,2,0,1216811274,014,\ ,0,16,4,1216811274,16678,90,20,0,0,0,0,0,0,0,0,34569674,2,0,1502023946,180,180,\ ,0,0,4,1502023946,17246,90,20,0,0,0,0,0,0,0,0,1771488775,1771488784,180,53e5e21f-99c8-4e26-baf0-1535f619d7cf,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,9,SEP6CD6E3C76731,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.72,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16584,34569677,1771490299,2,0,1485246730,047,\ ,0,16,4,1485246730,23002,90,20,0,0,0,0,0,0,0,0,34569678,2,0,1502023946,180,180,\ ,0,0,4,1502023946,19406,90,20,0,0,0,0,0,0,0,0,1771490303,1771490348,180,20869605-dc75-4fba-895d-2dd55a63b6a8,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,45,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16585,34569679,1771490351,2,0,1502023946,180,\ ,0,16,4,1502023946,27910,90,20,0,0,0,0,0,0,0,0,34569680,2,0,1216811274,014,014,\ ,0,0,4,1216811274,20338,90,20,0,0,0,0,0,0,0,0,1771490362,1771490375,014,3f59989c-dc94-452a-afe7-cae1287b016d,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,13,SEP24D79C77642A,SEP6CD6E3C76731,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.72,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,014,014,014,
1,2,16587,34569683,1771490637,2,0,1502023946,180,\ ,0,0,4,1502023946,17944,90,20,0,0,0,0,0,0,0,0,34569684,2,0,1485246730,047,047,\ ,0,16,4,1485246730,21254,90,20,0,0,0,0,0,0,0,0,1771490643,1771490798,047,67158c26-ed5c-4123-8c8b-d97d7bb483d7,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,155,SEP24D79C77642A,SEP6CD6E3C767A8,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.88,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,047,047,047,
1,2,16588,34569685,1771493074,2,0,1485246730,047,\ ,0,16,4,1485246730,24934,90,20,0,0,0,0,0,0,0,0,34569686,2,0,1502023946,180,180,\ ,0,0,4,1502023946,22854,90,20,0,0,0,0,0,0,0,0,1771493077,1771493111,180,5070a6b9-c9ae-4bdc-a61d-a51eb1b07d15,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,34,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16590,34569689,1771495383,2,0,1502023946,180,\ ,0,0,4,1502023946,20296,90,20,0,0,0,0,0,0,0,0,34569690,2,0,1485246730,047,047,\ ,0,16,4,1485246730,22628,90,20,0,0,0,0,0,0,0,0,1771495391,1771495407,047,fe54a25c-762f-4404-9af1-68c282c07c96,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,16,SEP24D79C77642A,SEP6CD6E3C767A8,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.88,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,047,047,047,
1,2,16591,34569691,1771495749,2,0,1485246730,047,\ ,0,16,4,1485246730,30866,90,20,0,0,0,0,0,0,0,0,34569692,2,0,1502023946,180,180,\ ,0,0,4,1502023946,29282,90,20,0,0,0,0,0,0,0,0,1771495756,1771495778,180,ddb7e46f-5b51-4eb4-b0e0-37d6a9d4d2e8,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,22,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16593,34569695,1771496361,2,0,1485246730,047,\ ,0,16,4,1485246730,31836,90,20,0,0,0,0,0,0,0,0,34569696,2,0,1502023946,180,180,\ ,0,0,4,1502023946,26770,90,20,0,0,0,0,0,0,0,0,1771496364,1771496454,180,c97dc43c-f01d-4cf2-a30b-a4a9a78f77ee,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,90,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16594,34569697,1771497284,2,0,1216811274,014,\ ,0,16,4,1216811274,21710,90,20,0,0,0,0,0,0,0,0,34569698,2,0,1502023946,180,180,\ ,0,0,4,1502023946,17024,90,20,0,0,0,0,0,0,0,0,1771497287,1771497304,180,e46d2b5b-8ae5-4f9e-b80c-f5c7b74785c6,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,17,SEP6CD6E3C76731,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.72,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16595,34569699,1771506066,2,0,1216811274,014,\ ,0,16,4,1216811274,23226,90,20,0,0,0,0,0,0,0,0,34569700,2,0,1502023946,180,180,\ ,0,0,4,1502023946,27556,90,20,0,0,0,0,0,0,0,0,1771506071,1771506102,180,795ef208-fbb0-4197-85df-83b1b1e1d535,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,31,SEP6CD6E3C76731,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.72,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16596,34569701,1771506663,2,0,1451692298,020,\ ,0,0,4,1451692298,21376,90,20,0,0,0,0,0,0,0,0,34569702,2,0,1502023946,180,180,\ ,0,16,4,1502023946,22944,90,20,0,0,0,0,0,0,0,0,1771506668,1771506685,180,3c1c7eb6-252c-4355-9fc1-4c4e268b5230,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,17,SEP24D79C777385,SEP24D79C77642A,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.86,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16597,34569703,1771543278,2,0,713494794,126,\ ,0,0,4,713494794,24366,90,20,0,0,0,0,0,0,0,0,34569704,2,0,1502023946,180,180,\ ,0,16,4,1502023946,31308,90,20,0,0,0,0,0,0,0,0,1771543286,1771543322,180,1e45b3c1-c114-4b2f-9f59-de3645a81ce0,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,36,SEP24D79C7765ED,SEP24D79C77642A,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.42,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16602,34569709,1771552427,2,0,1502023946,180,\ ,0,0,4,1502023946,18752,90,20,0,0,0,0,0,0,0,0,34569710,2,0,1485246730,047,047,\ ,0,16,4,1485246730,24604,90,20,0,0,0,0,0,0,0,0,1771552437,1771552466,047,5e98bcfe-4015-4b17-a5f8-ae228f6fa276,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,29,SEP24D79C77642A,SEP6CD6E3C767A8,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.88,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,047,047,047,
1,2,16603,34569711,1771552822,2,0,1485246730,047,\ ,0,16,4,1485246730,22412,90,20,0,0,0,0,0,0,0,0,34569712,2,0,1502023946,180,180,\ ,0,0,4,1502023946,20860,90,20,0,0,0,0,0,0,0,0,1771552828,1771552853,180,9315105d-9d24-4492-879e-f7310feb3bca,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,25,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16604,34569713,1771554547,2,0,1502023946,180,\ ,0,0,4,1502023946,27362,90,20,0,0,0,0,0,0,0,0,34569714,2,0,1434915082,070,070,\ ,0,16,4,1434915082,30458,90,20,0,0,0,0,0,0,0,0,1771554562,1771554591,070,9a9d5842-f3c1-4a3d-a147-eecaa23a3ec6,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,29,SEP24D79C77642A,SEP6CD6E3C86DA2,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.85,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,070,070,070,
1,2,16605,34569715,1771554613,2,0,1485246730,047,\ ,0,16,4,1485246730,31240,90,20,0,0,0,0,0,0,0,0,34569716,2,0,1502023946,180,180,\ ,0,0,4,1502023946,25842,90,20,0,0,0,0,0,0,0,0,1771554615,1771554629,180,190e8d4a-e89a-44e2-9e2b-711e4b92f65c,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,14,SEP6CD6E3C767A8,SEP24D79C77642A,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16606,34569717,1771554751,2,0,1485246730,047,\ ,0,0,4,1485246730,21156,90,20,0,0,0,0,0,0,0,0,34569718,2,0,1502023946,180,180,\ ,0,16,4,1502023946,26954,90,20,0,0,0,0,0,0,0,0,1771554756,1771554849,180,40c70cd1-4710-47ae-912e-08d54935c286,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,93,SEP6CD6E3C767A8,SEP24D79C77642A,0,12,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.88,10.17.135.89,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,180,180,180,
1,2,16607,34569719,1771555269,2,0,1502023946,180,\ ,0,16,4,1502023946,22570,90,20,0,0,0,0,0,0,0,0,34569720,2,0,310841610,182,182,\ ,0,0,4,310841610,22682,90,20,0,0,0,0,0,0,0,0,1771555273,1771555297,182,e1f653f5-eb81-4020-be91-4e87174239c5,PT_VVIP,PT_VVIP,PT_VVIP,PT_VVIP,24,SEP24D79C77642A,SEP24D79C776533,12,0,0,0,0,0,0,StandAloneCluster,0,,,0,,3,3,0,0,64,64,,,,10.17.135.89,10.17.135.18,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,2,,,0,0,,,,,,,,,0,0,0,182,182,182,
